mode: set
claude-squad/main.go:28.55,45.18 6 0
claude-squad/app/app.go:900.51,902.35 1 0
claude-squad/app/app.go:902.35,904.3 1 0
claude-squad/app/app.go:907.2,907.73 1 0
claude-squad/app/app.go:907.74,910.3 0 0
claude-squad/app/app.go:913.2,913.32 1 0
claude-squad/app/app.go:917.46,927.24 4 0
claude-squad/app/app.go:927.24,930.3 2 0
claude-squad/app/app.go:934.50,944.63 4 0
claude-squad/app/app.go:944.63,946.3 1 0
claude-squad/app/app.go:947.2,947.12 1 0
claude-squad/app/app.go:953.59,955.24 2 0
claude-squad/app/app.go:955.24,956.10 1 0
claude-squad/app/app.go:957.23,957.23 0 0
claude-squad/app/app.go:958.45,958.45 0 0
claude-squad/app/app.go:961.3,961.20 1 0
claude-squad/app/app.go:989.44,992.2 2 0
claude-squad/app/app.go:995.54,996.24 1 0
claude-squad/app/app.go:996.24,999.3 2 0
claude-squad/app/app.go:1003.49,1006.16 2 0
claude-squad/app/app.go:1006.16,1008.3 1 0
claude-squad/app/app.go:1011.2,1012.49 2 0
claude-squad/app/app.go:1012.49,1014.3 1 0
claude-squad/app/app.go:1017.2,1018.54 2 0
claude-squad/app/app.go:1018.54,1019.68 1 0
claude-squad/app/app.go:1019.68,1028.4 4 0
claude-squad/app/app.go:1032.2,1032.23 1 0
claude-squad/app/app.go:1032.23,1033.72 1 0
claude-squad/app/app.go:1033.72,1035.4 1 0
claude-squad/app/app.go:1036.3,1036.78 1 0
claude-squad/app/app.go:1039.2,1039.12 1 0
claude-squad/app/app.go:1044.47,1047.24 3 0
claude-squad/app/app.go:1047.24,1048.10 1 0
claude-squad/app/app.go:1049.23,1049.23 0 0
claude-squad/app/app.go:1050.38,1050.38 0 0
claude-squad/app/app.go:1053.3,1053.22 1 0
claude-squad/app/app.go:1058.70,1067.43 4 0
claude-squad/app/app.go:1067.43,1070.20 2 0
claude-squad/app/app.go:1070.20,1072.4 1 0
claude-squad/app/app.go:1075.2,1075.42 1 0
claude-squad/app/app.go:1075.42,1077.3 1 0
claude-squad/app/app.go:1079.2,1079.12 1 0
claude-squad/app/app.go:1083.55,1085.21 2 0
claude-squad/app/app.go:1085.21,1087.3 1 0
claude-squad/app/app.go:1090.2,1090.46 1 0
claude-squad/app/app.go:1090.46,1092.3 1 0
claude-squad/app/app.go:1095.2,1105.37 5 0
claude-squad/app/app.go:1109.57,1113.12 2 0
claude-squad/app/app.go:1113.12,1115.66 2 0
claude-squad/app/app.go:1115.66,1117.4 1 0
claude-squad/app/app.go:1117.9,1119.4 1 0
claude-squad/app/app.go:1122.3,1123.17 2 0
claude-squad/app/app.go:1123.17,1126.4 2 0
claude-squad/app/app.go:1131.3,1131.16 1 0
claude-squad/app/app.go:1136.2,1136.88 1 0
claude-squad/app/app.go:1140.62,1141.39 1 0
claude-squad/app/app.go:1141.39,1144.3 2 0
claude-squad/app/app.go:1147.2,1147.59 1 0
claude-squad/app/app.go:1147.59,1150.3 1 0
claude-squad/app/app.go:1152.2,1152.61 1 0
claude-squad/app/app.go:1152.61,1155.3 1 0
claude-squad/app/app.go:1157.2,1157.45 1 0
claude-squad/app/app.go:1157.45,1160.3 1 0
claude-squad/app/app.go:1162.2,1162.43 1 0
claude-squad/app/app.go:1162.43,1165.17 2 0
claude-squad/app/app.go:1165.17,1167.4 1 0
claude-squad/app/app.go:1168.3,1169.47 2 0
claude-squad/app/app.go:1174.68,1175.31 1 0
claude-squad/app/app.go:1175.31,1178.3 2 0
claude-squad/app/app.go:1180.2,1181.17 2 0
claude-squad/app/app.go:1181.17,1184.3 2 0
claude-squad/app/app.go:1186.2,1186.15 1 0
claude-squad/app/app.go:1190.66,1191.24 1 0
claude-squad/app/app.go:1191.24,1204.3 2 0
claude-squad/app/app.go:1213.30,1225.28 5 0
claude-squad/app/app.go:1225.28,1226.32 1 0
claude-squad/app/app.go:1226.32,1230.4 3 0
claude-squad/app/app.go:1231.3,1231.87 1 0
claude-squad/app/app.go:1232.8,1232.33 1 0
claude-squad/app/app.go:1232.33,1233.27 1 0
claude-squad/app/app.go:1233.27,1237.4 3 0
claude-squad/app/app.go:1238.3,1238.82 1 0
claude-squad/app/app.go:1239.8,1239.36 1 0
claude-squad/app/app.go:1239.36,1240.35 1 0
claude-squad/app/app.go:1240.35,1244.4 3 0
claude-squad/app/app.go:1245.3,1245.90 1 0
claude-squad/app/app.go:1246.8,1246.44 1 0
claude-squad/app/app.go:1246.44,1250.3 2 0
claude-squad/app/app.go:1250.8,1250.40 1 0
claude-squad/app/app.go:1250.40,1251.35 1 0
claude-squad/app/app.go:1251.35,1255.4 3 0
claude-squad/app/app.go:1256.3,1256.88 1 0
claude-squad/app/app.go:1257.8,1257.32 1 0
claude-squad/app/app.go:1257.32,1258.32 1 0
claude-squad/app/app.go:1258.32,1262.4 3 0
claude-squad/app/app.go:1263.3,1263.85 1 0
claude-squad/app/app.go:1266.2,1266.17 1 0
claude-squad/app/handleAdvancedSessionSetup.go:13.66,15.50 1 0
claude-squad/app/handleAdvancedSessionSetup.go:15.50,18.3 1 0
claude-squad/app/handleAdvancedSessionSetup.go:21.2,21.34 1 0
claude-squad/app/handleAdvancedSessionSetup.go:21.34,25.74 2 0
claude-squad/app/handleAdvancedSessionSetup.go:25.74,28.18 2 0
claude-squad/app/handleAdvancedSessionSetup.go:28.18,33.5 4 0
claude-squad/app/handleAdvancedSessionSetup.go:36.4,45.14 6 0
claude-squad/app/handleAdvancedSessionSetup.go:45.14,51.19 2 0
claude-squad/app/handleAdvancedSessionSetup.go:51.19,53.6 1 0
claude-squad/app/handleAdvancedSessionSetup.go:57.3,57.44 1 0
claude-squad/app/handleAdvancedSessionSetup.go:57.44,61.4 2 0
claude-squad/app/handleAdvancedSessionSetup.go:67.2,78.15 5 0
claude-squad/app/handleAdvancedSessionSetup.go:82.83,86.2 2 0
claude-squad/app/help.go:35.53,37.2 1 0
claude-squad/app/help.go:39.45,44.48 2 0
claude-squad/app/help.go:44.48,55.3 2 0
claude-squad/app/help.go:58.2,66.41 2 0
claude-squad/app/help.go:66.41,71.29 2 0
claude-squad/app/help.go:71.29,72.12 1 0
claude-squad/app/help.go:76.3,82.40 2 0
claude-squad/app/help.go:82.40,96.18 7 0
claude-squad/app/help.go:96.18,97.33 1 0
claude-squad/app/help.go:97.33,99.6 1 0
claude-squad/app/help.go:102.4,103.68 2 0
claude-squad/app/help.go:107.3,107.62 1 0
claude-squad/app/help.go:110.2,110.16 1 0
claude-squad/app/help.go:113.51,133.2 2 0
claude-squad/app/help.go:135.52,142.2 2 0
claude-squad/app/help.go:144.54,158.2 2 0
claude-squad/app/help.go:159.40,161.2 1 0
claude-squad/app/help.go:163.46,165.2 1 0
claude-squad/app/help.go:166.47,168.2 1 0
claude-squad/app/help.go:169.49,171.2 1 0
claude-squad/app/help.go:173.52,175.2 1 0
claude-squad/app/help.go:177.57,201.43 5 0
claude-squad/app/help.go:201.43,212.17 7 0
claude-squad/app/help.go:212.17,213.32 1 0
claude-squad/app/help.go:213.32,215.5 1 0
claude-squad/app/help.go:218.3,219.67 2 0
claude-squad/app/help.go:223.2,230.41 2 0
claude-squad/app/help.go:230.41,241.17 7 0
claude-squad/app/help.go:241.17,242.32 1 0
claude-squad/app/help.go:242.32,244.5 1 0
claude-squad/app/help.go:247.3,248.67 2 0
claude-squad/app/help.go:252.2,260.16 2 0
claude-squad/app/help.go:271.89,274.25 2 0
claude-squad/app/help.go:275.23,276.20 1 0
claude-squad/app/help.go:279.2,284.63 2 0
claude-squad/app/help.go:284.63,286.95 1 0
claude-squad/app/help.go:286.95,288.4 1 0
claude-squad/app/help.go:290.3,295.16 5 0
claude-squad/app/help.go:299.2,299.22 1 0
claude-squad/app/help.go:299.22,301.3 1 0
claude-squad/app/help.go:302.2,302.15 1 0
claude-squad/app/help.go:306.69,309.17 2 0
claude-squad/app/help.go:309.17,313.19 2 0
claude-squad/app/help.go:313.19,316.5 2 0
claude-squad/app/help.go:320.2,320.15 1 0
claude-squad/app/responsive_navigation.go:29.68,35.2 1 0
claude-squad/app/responsive_navigation.go:38.100,43.46 2 0
claude-squad/app/responsive_navigation.go:43.46,45.3 1 0
claude-squad/app/responsive_navigation.go:48.2,50.17 2 0
claude-squad/app/responsive_navigation.go:54.96,66.2 4 0
claude-squad/app/responsive_navigation.go:69.98,71.40 1 0
claude-squad/app/responsive_navigation.go:71.40,73.3 1 0
claude-squad/app/responsive_navigation.go:76.2,76.21 1 0
claude-squad/app/responsive_navigation.go:76.21,78.3 1 0
claude-squad/app/responsive_navigation.go:81.2,85.40 4 0
claude-squad/app/responsive_navigation.go:85.40,87.3 1 0
claude-squad/app/responsive_navigation.go:89.2,89.14 1 0
claude-squad/app/responsive_navigation.go:93.104,95.35 1 0
claude-squad/app/responsive_navigation.go:95.35,97.3 1 0
claude-squad/app/responsive_navigation.go:99.2,107.73 5 0
claude-squad/app/responsive_navigation.go:107.73,115.3 4 0
claude-squad/app/responsive_navigation.go:119.103,129.63 3 0
claude-squad/app/responsive_navigation.go:129.64,132.3 0 0
claude-squad/app/responsive_navigation.go:136.43,137.28 1 0
claude-squad/app/responsive_navigation.go:137.28,139.3 1 0
claude-squad/app/responsive_navigation.go:141.2,142.51 2 0
claude-squad/app/responsive_navigation.go:146.84,166.2 8 0
claude-squad/app/responsive_navigation.go:169.75,171.2 1 0
claude-squad/app/responsive_navigation.go:174.64,175.35 1 0
claude-squad/app/responsive_navigation.go:175.35,179.3 1 0
claude-squad/session/tmux/pty.go:18.54,20.2 1 1
claude-squad/session/tmux/pty.go:22.24,22.25 0 0
claude-squad/session/tmux/pty.go:24.34,26.2 1 1
claude-squad/session/tmux/tmux.go:64.47,66.2 1 0
claude-squad/session/tmux/tmux.go:68.72,72.2 3 1
claude-squad/session/tmux/tmux.go:75.63,77.2 1 1
claude-squad/session/tmux/tmux.go:80.88,82.2 1 0
claude-squad/session/tmux/tmux.go:85.121,87.2 1 0
claude-squad/session/tmux/tmux.go:89.128,96.2 1 1
claude-squad/session/tmux/tmux.go:100.51,102.26 1 1
claude-squad/session/tmux/tmux.go:102.26,104.3 1 0
claude-squad/session/tmux/tmux.go:107.2,110.16 3 1
claude-squad/session/tmux/tmux.go:110.16,112.27 1 1
claude-squad/session/tmux/tmux.go:112.27,114.66 2 0
claude-squad/session/tmux/tmux.go:114.66,116.5 1 0
claude-squad/session/tmux/tmux.go:118.3,118.60 1 1
claude-squad/session/tmux/tmux.go:122.2,124.28 3 1
claude-squad/session/tmux/tmux.go:124.28,125.10 1 1
claude-squad/session/tmux/tmux.go:126.18,127.50 1 1
claude-squad/session/tmux/tmux.go:127.50,129.5 1 0
claude-squad/session/tmux/tmux.go:130.4,130.88 1 1
claude-squad/session/tmux/tmux.go:131.11,134.43 2 1
claude-squad/session/tmux/tmux.go:134.43,136.5 1 1
claude-squad/session/tmux/tmux.go:139.2,143.50 3 1
claude-squad/session/tmux/tmux.go:143.50,145.3 1 0
claude-squad/session/tmux/tmux.go:147.2,148.16 2 1
claude-squad/session/tmux/tmux.go:148.16,149.49 1 0
claude-squad/session/tmux/tmux.go:149.49,151.4 1 0
claude-squad/session/tmux/tmux.go:152.3,152.61 1 0
claude-squad/session/tmux/tmux.go:155.2,155.142 1 1
claude-squad/session/tmux/tmux.go:155.142,159.51 4 1
claude-squad/session/tmux/tmux.go:159.51,163.4 3 0
claude-squad/session/tmux/tmux.go:167.3,171.43 4 1
claude-squad/session/tmux/tmux.go:171.43,175.18 4 1
claude-squad/session/tmux/tmux.go:175.19,177.5 0 0
claude-squad/session/tmux/tmux.go:177.10,178.48 1 1
claude-squad/session/tmux/tmux.go:178.48,179.38 1 0
claude-squad/session/tmux/tmux.go:179.38,181.7 1 0
claude-squad/session/tmux/tmux.go:182.6,182.11 1 0
claude-squad/session/tmux/tmux.go:187.4,188.35 2 1
claude-squad/session/tmux/tmux.go:188.35,190.5 1 1
claude-squad/session/tmux/tmux.go:193.2,193.12 1 1
claude-squad/session/tmux/tmux.go:197.39,199.2 1 1
claude-squad/session/tmux/tmux.go:201.64,203.27 1 1
claude-squad/session/tmux/tmux.go:203.27,208.20 2 1
claude-squad/session/tmux/tmux.go:208.20,211.18 3 1
claude-squad/session/tmux/tmux.go:211.18,214.5 2 0
claude-squad/session/tmux/tmux.go:217.3,217.26 1 1
claude-squad/session/tmux/tmux.go:221.2,222.16 2 1
claude-squad/session/tmux/tmux.go:222.16,224.3 1 0
claude-squad/session/tmux/tmux.go:225.2,227.12 3 1
claude-squad/session/tmux/tmux.go:235.40,237.2 1 1
claude-squad/session/tmux/tmux.go:240.47,245.2 3 0
claude-squad/session/tmux/tmux.go:248.40,250.16 2 0
claude-squad/session/tmux/tmux.go:250.16,252.3 1 0
claude-squad/session/tmux/tmux.go:253.2,253.12 1 0
claude-squad/session/tmux/tmux.go:257.44,259.16 2 0
claude-squad/session/tmux/tmux.go:259.16,261.3 1 0
claude-squad/session/tmux/tmux.go:262.2,262.12 1 0
claude-squad/session/tmux/tmux.go:265.51,268.2 2 0
claude-squad/session/tmux/tmux.go:272.67,274.16 2 0
claude-squad/session/tmux/tmux.go:274.16,277.3 2 0
claude-squad/session/tmux/tmux.go:280.2,280.32 1 0
claude-squad/session/tmux/tmux.go:280.32,282.3 1 0
claude-squad/session/tmux/tmux.go:282.8,282.55 1 0
claude-squad/session/tmux/tmux.go:282.55,284.3 1 0
claude-squad/session/tmux/tmux.go:284.8,284.56 1 0
claude-squad/session/tmux/tmux.go:284.56,286.3 1 0
claude-squad/session/tmux/tmux.go:288.2,288.69 1 0
claude-squad/session/tmux/tmux.go:288.69,291.3 2 0
claude-squad/session/tmux/tmux.go:292.2,292.25 1 0
claude-squad/session/tmux/tmux.go:295.55,307.12 5 0
claude-squad/session/tmux/tmux.go:307.12,313.10 3 0
claude-squad/session/tmux/tmux.go:314.23,314.23 0 0
claude-squad/session/tmux/tmux.go:316.11,320.14 1 0
claude-squad/session/tmux/tmux.go:320.14,321.44 1 0
claude-squad/session/tmux/tmux.go:321.44,323.6 1 0
claude-squad/session/tmux/tmux.go:328.2,328.12 1 0
claude-squad/session/tmux/tmux.go:328.12,331.13 2 0
claude-squad/session/tmux/tmux.go:331.13,334.4 2 0
claude-squad/session/tmux/tmux.go:337.3,338.7 2 0
claude-squad/session/tmux/tmux.go:338.7,340.18 2 0
claude-squad/session/tmux/tmux.go:340.18,341.22 1 0
claude-squad/session/tmux/tmux.go:341.22,342.11 1 0
claude-squad/session/tmux/tmux.go:344.5,344.13 1 0
claude-squad/session/tmux/tmux.go:354.4,354.11 1 0
claude-squad/session/tmux/tmux.go:355.21,355.21 0 0
claude-squad/session/tmux/tmux.go:356.12,358.13 2 0
claude-squad/session/tmux/tmux.go:362.4,362.31 1 0
claude-squad/session/tmux/tmux.go:362.31,366.5 2 0
claude-squad/session/tmux/tmux.go:369.4,369.33 1 0
claude-squad/session/tmux/tmux.go:373.2,374.24 2 0
claude-squad/session/tmux/tmux.go:378.44,380.23 1 0
claude-squad/session/tmux/tmux.go:380.23,382.3 1 0
claude-squad/session/tmux/tmux.go:384.2,387.19 2 0
claude-squad/session/tmux/tmux.go:387.19,388.40 1 0
claude-squad/session/tmux/tmux.go:388.40,390.4 1 0
claude-squad/session/tmux/tmux.go:391.3,391.15 1 0
claude-squad/session/tmux/tmux.go:395.2,395.23 1 0
claude-squad/session/tmux/tmux.go:395.23,397.10 1 0
claude-squad/session/tmux/tmux.go:398.21,398.21 0 0
claude-squad/session/tmux/tmux.go:400.11,402.21 1 0
claude-squad/session/tmux/tmux.go:404.3,404.19 1 0
claude-squad/session/tmux/tmux.go:407.2,407.21 1 0
claude-squad/session/tmux/tmux.go:407.21,410.3 2 0
claude-squad/session/tmux/tmux.go:412.2,412.17 1 0
claude-squad/session/tmux/tmux.go:412.17,415.3 2 0
claude-squad/session/tmux/tmux.go:417.2,419.19 2 0
claude-squad/session/tmux/tmux.go:419.19,421.3 1 0
claude-squad/session/tmux/tmux.go:422.2,422.12 1 0
claude-squad/session/tmux/tmux.go:427.32,430.15 1 0
claude-squad/session/tmux/tmux.go:430.15,432.24 1 0
claude-squad/session/tmux/tmux.go:432.24,434.11 1 0
claude-squad/session/tmux/tmux.go:435.22,435.22 0 0
claude-squad/session/tmux/tmux.go:437.12,439.22 1 0
claude-squad/session/tmux/tmux.go:441.4,441.20 1 0
claude-squad/session/tmux/tmux.go:443.3,443.22 1 0
claude-squad/session/tmux/tmux.go:443.22,446.4 2 0
claude-squad/session/tmux/tmux.go:447.3,447.18 1 0
claude-squad/session/tmux/tmux.go:447.18,450.4 2 0
claude-squad/session/tmux/tmux.go:451.3,451.14 1 0
claude-squad/session/tmux/tmux.go:455.2,456.16 2 0
claude-squad/session/tmux/tmux.go:456.16,461.13 3 0
claude-squad/session/tmux/tmux.go:465.2,465.35 1 0
claude-squad/session/tmux/tmux.go:465.35,469.13 3 0
claude-squad/session/tmux/tmux.go:473.2,473.21 1 0
claude-squad/session/tmux/tmux.go:473.21,475.3 1 0
claude-squad/session/tmux/tmux.go:476.2,476.17 1 0
claude-squad/session/tmux/tmux.go:476.17,478.3 1 0
claude-squad/session/tmux/tmux.go:482.37,485.19 2 1
claude-squad/session/tmux/tmux.go:485.19,486.40 1 1
claude-squad/session/tmux/tmux.go:486.40,488.4 1 0
claude-squad/session/tmux/tmux.go:489.3,489.15 1 1
claude-squad/session/tmux/tmux.go:492.2,493.43 2 1
claude-squad/session/tmux/tmux.go:493.43,495.3 1 0
claude-squad/session/tmux/tmux.go:497.2,497.20 1 1
claude-squad/session/tmux/tmux.go:497.20,499.3 1 1
claude-squad/session/tmux/tmux.go:500.2,500.20 1 0
claude-squad/session/tmux/tmux.go:500.20,502.3 1 0
claude-squad/session/tmux/tmux.go:504.2,505.27 2 0
claude-squad/session/tmux/tmux.go:505.27,507.3 1 0
claude-squad/session/tmux/tmux.go:508.2,508.27 1 0
claude-squad/session/tmux/tmux.go:513.64,515.2 1 0
claude-squad/session/tmux/tmux.go:518.62,525.2 1 0
claude-squad/session/tmux/tmux.go:527.47,528.14 1 1
claude-squad/session/tmux/tmux.go:528.14,530.3 1 0
claude-squad/session/tmux/tmux.go:533.2,543.43 6 1
claude-squad/session/tmux/tmux.go:543.43,546.3 2 0
claude-squad/session/tmux/tmux.go:548.2,548.19 1 1
claude-squad/session/tmux/tmux.go:552.60,556.16 3 1
claude-squad/session/tmux/tmux.go:556.16,558.26 1 0
claude-squad/session/tmux/tmux.go:558.26,561.4 2 0
claude-squad/session/tmux/tmux.go:562.3,562.99 1 0
claude-squad/session/tmux/tmux.go:564.2,564.28 1 1
claude-squad/session/tmux/tmux.go:569.88,573.16 3 0
claude-squad/session/tmux/tmux.go:573.16,575.3 1 0
claude-squad/session/tmux/tmux.go:576.2,576.28 1 0
claude-squad/session/tmux/tmux.go:580.55,587.16 3 0
claude-squad/session/tmux/tmux.go:587.16,588.74 1 0
claude-squad/session/tmux/tmux.go:588.74,590.4 1 0
claude-squad/session/tmux/tmux.go:591.3,591.61 1 0
claude-squad/session/tmux/tmux.go:594.2,596.32 3 0
claude-squad/session/tmux/tmux.go:596.32,598.3 1 0
claude-squad/session/tmux/tmux.go:600.2,600.32 1 0
claude-squad/session/tmux/tmux.go:600.32,602.88 2 0
claude-squad/session/tmux/tmux.go:602.88,604.4 1 0
claude-squad/session/tmux/tmux.go:606.2,606.12 1 0
claude-squad/session/tmux/tmux_unix.go:16.43,24.21 5 0
claude-squad/session/tmux/tmux_unix.go:24.21,27.17 2 0
claude-squad/session/tmux/tmux_unix.go:27.17,28.26 1 0
claude-squad/session/tmux/tmux_unix.go:28.26,30.5 1 0
claude-squad/session/tmux/tmux_unix.go:31.9,32.57 1 0
claude-squad/session/tmux/tmux_unix.go:32.57,33.27 1 0
claude-squad/session/tmux/tmux_unix.go:33.27,35.6 1 0
claude-squad/session/tmux/tmux_unix.go:40.2,45.12 4 0
claude-squad/session/tmux/tmux_unix.go:45.12,48.7 3 0
claude-squad/session/tmux/tmux_unix.go:48.7,49.11 1 0
claude-squad/session/tmux/tmux_unix.go:50.24,51.11 1 0
claude-squad/session/tmux/tmux_unix.go:52.21,53.27 1 0
claude-squad/session/tmux/tmux_unix.go:53.27,55.6 1 0
claude-squad/session/tmux/tmux_unix.go:56.5,56.62 1 0
claude-squad/session/tmux/tmux_unix.go:56.62,57.13 1 0
claude-squad/session/tmux/tmux_unix.go:58.46,58.46 0 0
claude-squad/session/tmux/tmux_unix.go:59.26,59.26 0 0
claude-squad/session/tmux/tmux_unix.go:65.2,65.12 1 0
claude-squad/session/tmux/tmux_unix.go:65.12,69.7 3 0
claude-squad/session/tmux/tmux_unix.go:69.7,70.11 1 0
claude-squad/session/tmux/tmux_unix.go:71.24,72.11 1 0
claude-squad/session/tmux/tmux_unix.go:73.26,74.15 1 0
